exponent,min_runtime_old,min_runtime_new
543, 0.00010435000149300322,7.700000423938036e-06
544, 0.00010665000081644394,6.489997758762911e-06
545, 0.00010617999942041934,7.059999916236848e-06
546, 8.636900020064786e-05,7.028997060842812e-06
547, 8.79199978953693e-05,7.580001692986116e-06
548, 8.520999836036935e-05,6.999998731771484e-06
549, 8.664000051794574e-05,7.360002200584859e-06
550, 8.522000280208886e-05,7.470000127796084e-06
551, 8.608999996795319e-05,8.530001650797203e-06
552, 8.533999789506197e-05,7.480000931536779e-06
553, 8.583000089856796e-05,8.099999831756577e-06
554, 8.693999916431494e-05,7.929000275908038e-06
555, 8.593099846621044e-05,8.099999831756577e-06
556, 8.605100083514117e-05,7.940001523820683e-06
557, 8.739999975659885e-05,8.089999028015882e-06
558, 8.782999793766066e-05,8.410002919845283e-06
559, 8.76300000527408e-05,8.970000635599717e-06
560, 8.788999912212603e-05,7.489998097298667e-06
561, 8.877999789547175e-05,8.179998985724524e-06
562, 9.086000136449002e-05,8.011000318219885e-06
563, 9.035899711307138e-05,1.0809002560563385e-05
564, 8.994000017992221e-05,7.97999746282585e-06
565, 9.060999946086667e-05,8.549999620299786e-06
566, 9.024000246427022e-05,8.290000550914556e-06
567, 8.963099753600545e-05,8.950002666097134e-06
568, 9.057100032805465e-05,8.060000254772604e-06
569, 9.071000022231601e-05,8.420000085607171e-06
570, 9.08900001377333e-05,8.450002496829256e-06
571, 9.169999975711107e-05,9.000003046821803e-06
572, 9.157000022241846e-05,8.439998055109754e-06
573, 9.038999996846542e-05,8.479997632093728e-06
574, 8.964899825514294e-05,8.031001925701275e-06
575, 9.217100159730762e-05,8.580002031521872e-06
576, 9.137999950326048e-05,6.880000000819564e-06
577, 9.051000233739614e-05,7.160000677686185e-06
578, 9.154999861493707e-05,6.900001608300954e-06
579, 9.347099694423378e-05,7.779999577905983e-06
580, 9.223000233760104e-05,7.179998647188768e-06
581, 9.300000237999484e-05,7.729999197181314e-06
582, 9.411000064574182e-05,7.670001650694758e-06
583, 9.35200005187653e-05,7.939997885841876e-06
584, 0.00010146900240215473,8.368999260710552e-06
585, 9.589999899617396e-05,7.4310009949840605e-06
586, 9.555900032864884e-05,7.129001460270956e-06
587, 0.00010385000132373534,1.4729001122759655e-05
588, 8.503999924869277e-05,7.319998985622078e-06
589, 8.471999899484217e-05,8.339997293660417e-06
590, 9.530000170343556e-05,8.309998520417139e-06
591, 8.57599989103619e-05,8.410999726038426e-06
592, 9.771999975782819e-05,7.419999747071415e-06
593, 8.537000030628406e-05,7.99999907030724e-06
594, 8.561999857192859e-05,7.169997843448073e-06
595, 8.679999882588163e-05,8.500002877553925e-06
596, 9.547000081511214e-05,7.479997293557972e-06
597, 9.680900257080793e-05,8.400002116104588e-06
598, 8.704900028533302e-05,8.300001354655251e-06
599, 9.733000115375035e-05,8.540002454537898e-06
600, 9.56900003075134e-05,7.810001989128068e-06
601, 8.616999912192114e-05,8.150000212481245e-06
602, 8.739999975659885e-05,7.679998816456646e-06
603, 9.454899918637238e-05,8.899998647393659e-06
604, 9.562999912304804e-05,8.328999683726579e-06
605, 9.716999920783564e-05,8.860002708388492e-06
606, 9.87999992503319e-05,8.809998689685017e-06
607, 8.96399978955742e-05,8.809998689685017e-06
608, 8.585999967181124e-05,7.4310009949840605e-06
609, 8.62400011101272e-05,7.2500006353948265e-06
610, 9.973999840440229e-05,1.0850002581719309e-05
611, 9.824000153457746e-05,8.539998816559091e-06
612, 9.882999802357517e-05,7.83999712439254e-06
613, 9.71710032899864e-05,8.39999847812578e-06
614, 9.864999810815789e-05,8.359998901141807e-06
615, 9.991000115405768e-05,8.84999826666899e-06
616, 9.84799989964813e-05,7.809998351149261e-06
617, 0.00010009999823523685,8.360002539120615e-06
618, 0.00010097999984282069,8.510000043315813e-06
619, 0.00010091999865835533,8.660001185489818e-06
620, 9.833999865804799e-05,8.16000101622194e-06
621, 0.00010172000111197121,8.920000254875049e-06
622, 6.711999958497472e-05,8.650000381749123e-06
623, 8.80900006450247e-05,7.000002369750291e-06
624, 9.531999967293814e-05,7.819999154889956e-06
625, 7.019999975454994e-05,6.760001269867644e-06
626, 0.00010140999802388251,8.16000101622194e-06
627, 7.924000237835571e-05,6.649999704677612e-06
628, 0.00011129999984405003,8.159997378243133e-06
629, 0.00010072999793919735,8.75000114319846e-06
630, 9.847000183071941e-05,8.459999662591144e-06
631, 0.0001007999999274034,9.019997378345579e-06
632, 0.00010729000132414512,8.560000424040481e-06
633, 0.00010524000026634894,9.08000220078975e-06
634, 0.0001076199987437576,8.800001523923129e-06
635, 0.0001006399979814887,9.229999704984948e-06
636, 9.280999802285805e-05,8.551000064471737e-06
637, 0.00010426000153529458,9.190000128000975e-06
638, 0.00010672999997041188,9.380000847158954e-06
639, 0.00010838999878615141,9.649997082306072e-06
640, 0.00011304000145173632,7.40899849915877e-06
641, 0.00010865999865927733,7.919999916339293e-06
642, 0.00011144000018248335,7.869999535614625e-06
643, 0.00011349000124027953,8.39999847812578e-06
644, 0.00011102999997092411,7.939997885841876e-06
645, 0.00011280000035185367,8.459999662591144e-06
646, 0.00011102999997092411,7.620001269970089e-06
647, 0.00011358999836375006,9.019997378345579e-06
648, 9.841000064625405e-05,8.520000847056508e-06
649, 0.00010354000187362544,8.359998901141807e-06
650, 0.00010499099880689755,8.439998055109754e-06
651, 0.0001073300009011291,8.58999919728376e-06
652, 0.00011037999865948223,8.409999281866476e-06
653, 0.0001067890007107053,9.571002010488883e-06
654, 0.00010836000001290813,8.759998308960348e-06
655, 0.00010882000060519204,9.139999747276306e-06
656, 0.0001109000004362315,7.820002792868763e-06
657, 0.00011038000229746103,8.27999974717386e-06
658, 0.00011085000005550683,8.110000635497272e-06
659, 9.721999958856031e-05,8.670001989230514e-06
660, 0.00010296000255038962,7.930000720079988e-06
661, 0.00011275100041530095,9.139999747276306e-06
662, 0.00011435999840614386,8.899998647393659e-06
663, 0.00011611999798333272,9.809999028220773e-06
664, 0.00011441999959060922,7.950002327561378e-06
665, 0.00011404999895603396,8.479997632093728e-06
666, 0.00011051999899791554,8.799997885944322e-06
667, 0.00011713000276358798,9.569997928338125e-06
668, 0.00011729000107152387,9.049999789567664e-06
669, 0.00010893999933614396,9.57999873207882e-06
670, 0.00010699999984353781,8.800001523923129e-06
671, 0.00010769099753815681,9.359999239677563e-06
672, 0.00010932000077445991,7.5499992817640305e-06
673, 0.00010788999861688353,8.210001396946609e-06
674, 0.00010860999827855267,8.210001396946609e-06
675, 0.000110348999442067,8.71099837240763e-06
676, 0.0001117510000767652,7.991002348717302e-06
677, 0.00011299000107101165,8.600000001024455e-06
678, 0.00012482899910537526,8.520000847056508e-06
679, 0.00011301999984425493,9.22000253922306e-06
680, 0.00011322999853291549,8.099999831756577e-06
681, 0.00011345999882905744,8.670001989230514e-06
682, 0.00011415100016165525,8.669001545058563e-06
683, 0.00011251999967498705,9.240000508725643e-06
684, 0.0001155400022980757,8.480001270072535e-06
685, 0.00011943100253120065,8.94000186235644e-06
686, 0.00011550899944268167,8.799997885944322e-06
687, 0.00011486000221339054,9.568997484166175e-06
688, 0.000114460002805572,7.819999154889956e-06
689, 0.00011494999853312038,7.989998266566545e-06
690, 0.00011767999967560172,8.689999958733097e-06
691, 0.00011594999887165613,9.260002116207033e-06
692, 0.00011621000157902017,8.640003215987235e-06
693, 0.0001157000006060116,9.22000253922306e-06
694, 0.00011668899969663471,9.070001397049055e-06
695, 0.0001155499994638376,9.409999620402232e-06
696, 0.00011634999827947468,8.400002116104588e-06
697, 0.00011807999908342026,9.139999747276306e-06
698, 0.00011643000107142143,9.250001312466338e-06
699, 0.00011779999840655364,9.719999070512131e-06
700, 0.00011620900113484822,9.070001397049055e-06
701, 0.00011525000081746839,9.589999535819516e-06
702, 0.00011807999908342026,9.520001185592264e-06
703, 0.00011782999717979692,9.809999028220773e-06
704, 0.00011942999844904989,7.88000033935532e-06
705, 0.00011922999692615122,8.369999704882503e-06
706, 0.0001186400004371535,8.480001270072535e-06
707, 0.00011950999760301784,8.94000186235644e-06
708, 0.000120339998829877,8.508999599143863e-06
709, 0.00012031100050080568,9.079998562810943e-06
710, 0.00012096900172764435,9.00899976841174e-06
711, 0.00012126000001444481,9.280000085709617e-06
712, 0.00011929000174859539,8.570001227781177e-06
713, 0.00012015999891445972,8.689999958733097e-06
714, 0.00012060999870300293,8.819999493425712e-06
715, 0.00012382999921101145,9.260002116207033e-06
716, 0.0001206599990837276,8.49000207381323e-06
717, 0.00012014999811071903,9.420000424142927e-06
718, 0.00012101000174880028,9.440002031624317e-06
719, 0.00012281000090297312,9.879997378448024e-06
720, 0.00012352000339888036,8.46900002215989e-06
721, 0.00012447999688447453,9.06000059330836e-06
722, 0.0001246900028490927,9.130002581514418e-06
723, 0.00012169000183348544,9.549999958835542e-06
724, 0.00012511000022641383,9.020001016324386e-06
725, 0.00012424899978213944,9.399998816661537e-06
726, 0.00012566999794216827,9.511000826023519e-06
727, 0.00012603999857674353,1.0179999662796035e-05
728, 0.0001265600003534928,9.049999789567664e-06
729, 0.00012449100177036598,9.440002031624317e-06
730, 0.00012602999777300283,9.610001143300906e-06
731, 0.0001260899989574682,9.969997336156666e-06
732, 0.00012694999895757064,9.479997970629483e-06
733, 8.339000123669393e-05,1.0170002497034147e-05
734, 8.353999874088913e-05,7.370003004325554e-06
735, 8.415000047534704e-05,7.710001227678731e-06
736, 8.356999751413241e-05,6.410002242773771e-06
737, 8.392000017920509e-05,6.769998435629532e-06
738, 8.451000030618161e-05,6.749000021954998e-06
739, 8.524000077159144e-05,7.179998647188768e-06
740, 8.45200011099223e-05,6.709997251164168e-06
741, 8.503999924869277e-05,7.169997843448073e-06
742, 8.492000051774085e-05,7.079997885739431e-06
743, 8.550999700673856e-05,7.520000508520752e-06
744, 8.521999916411005e-05,6.670001312159002e-06
745, 8.600999717600644e-05,7.070000719977543e-06
746, 8.547999823349528e-05,7.069997081998736e-06
747, 0.00013272000069264323,7.470000127796084e-06
748, 0.0001287500017497223,9.639999916544184e-06
749, 0.00013123999815434217,9.620001947041601e-06
750, 0.00013112000306136906,1.075999898603186e-05
751, 0.00012785999933839776,1.0880001354962587e-05
752, 0.00012126000001444481,9.649997082306072e-06
753, 0.00012751000031130388,8.820003131404519e-06
754, 0.0001308699975197669,1.0339997970731929e-05
755, 0.00011947000166401267,1.0160001693293452e-05
756, 8.703999992576428e-05,9.820003469940275e-06
757, 8.845000047585927e-05,7.499998901039362e-06
758, 0.00010123999891220592,7.369999366346747e-06
759, 9.014900206238963e-05,8.269002137240022e-06
760, 9.167999814962968e-05,9.190000128000975e-06
761, 9.14999982342124e-05,7.399998139590025e-06
762, 9.139000030700117e-05,7.419999747071415e-06
763, 9.457999840378761e-05,7.829999958630651e-06
764, 9.177000174531713e-05,1.018900002236478e-05
765, 9.13600015337579e-05,7.88000033935532e-06
766, 0.00010339000073145144,7.849997928133234e-06
767, 9.187999967252836e-05,8.309998520417139e-06
768, 9.200999920722097e-05,5.830002919537947e-06
769, 0.00013847100126440637,9.750001481734216e-06
770, 0.0001293500026804395,8.880000677891076e-06
771, 9.32100010686554e-05,8.949999028118327e-06
772, 9.276000128011219e-05,6.199999916134402e-06
773, 0.00010390000170446001,7.4400013545528054e-06
774, 0.000125449998449767,8.189999789465219e-06
775, 0.000128119998407783,1.0239997209282592e-05
776, 0.00013786000272375531,8.508999599143863e-06
777, 0.00013852000120095909,9.530001989332959e-06
778, 0.00013889999900129624,9.560000762576237e-06
779, 0.00013685999874724075,1.0119998478330672e-05
780, 0.0001398899985360913,9.199997293762863e-06
781, 0.0001405100010742899,1.018900002236478e-05
782, 0.00013621999823953956,1.0089999705087394e-05
783, 0.00011859000005642883,1.0230000043520704e-05
784, 0.00010249099796055816,7.120001100702211e-06
785, 0.00012396999954944476,9.139999747276306e-06
786, 0.0001104300026781857,9.530001989332959e-06
787, 0.0001112000027205795,7.0499991124961525e-06
788, 0.00011416999768698588,6.510999810416251e-06
789, 9.570999827701598e-05,6.969999958528206e-06
790, 9.588000102667138e-05,6.930000381544232e-06
791, 0.00013326999760465696,9.860003046924248e-06
792, 0.00012932900062878616,8.75000114319846e-06
793, 0.00013722000221605413,9.120001777773723e-06
794, 0.0001375499996356666,9.780000254977494e-06
795, 0.00013938999836682342,9.840001439442858e-06
796, 0.00013433100320980884,9.540002793073654e-06
797, 0.00013580999802798033,9.970000974135473e-06
798, 0.00013597999713965692,1.0039999324362725e-05
799, 0.00013255999874672852,1.0770003427751362e-05
800, 9.674000102677383e-05,8.839997462928295e-06
801, 0.00012048999997205101,9.350002073915675e-06
802, 0.0001375600004394073,9.570001566316932e-06
803, 0.00014119999832473695,9.010000212583691e-06
804, 0.00013590000162366778,9.190000128000975e-06
805, 0.0001440800006093923,1.054000313160941e-05
806, 0.00014418999853660353,1.0020001354860142e-05
807, 0.00014305999866337515,1.109000004362315e-05
808, 0.00014350000128615648,9.209998097503558e-06
809, 0.00014333999934024177,1.0489999112905934e-05
810, 0.0001368100020044949,1.0320000001229346e-05
811, 0.00013960999785922468,1.0100000508828089e-05
812, 0.000138980001793243,9.31999966269359e-06
813, 0.0001394300015817862,9.949999366654083e-06
814, 0.00013799000225844793,1.0039999324362725e-05
815, 0.00014073999773245305,1.0539999493630603e-05
816, 0.0001397399973939173,9.119998139794916e-06
817, 0.00013994999972055666,9.65000072028488e-06
818, 0.00014055000065127388,9.710001904750243e-06
819, 0.00014196000120136887,1.0020001354860142e-05
820, 0.0001420799999323208,9.679999493528157e-06
821, 0.00014785999883315526,1.0989999282173812e-05
822, 0.00014409100185730495,1.0910000128205866e-05
823, 0.00013969999781693332,1.017099930322729e-05
824, 0.00014198999997461215,9.570001566316932e-06
825, 0.0001381900001433678,1.0449999535921961e-05
826, 0.0001408099997206591,1.019000046653673e-05
827, 0.00014320999980554916,1.0659998224582523e-05
828, 0.0001450199997634627,1.030999919748865e-05
829, 0.0001433200013707392,1.092000093194656e-05
830, 0.0001439200023014564,1.0399999155197293e-05
831, 0.00014526000086334534,1.1259999155299738e-05
832, 0.00014567999824066646,9.219998901244253e-06
833, 0.00014582000221707858,8.979997801361606e-06
834, 0.0001454800003557466,9.400002454640344e-06
835, 0.0001446899987058714,1.030999919748865e-05
836, 0.0001401900008204393,8.999999408842996e-06
837, 0.00014023100084159523,9.719999070512131e-06
838, 0.00010566999844741076,1.10910004877951e-05
839, 0.00010828000085894018,7.68999962019734e-06
840, 0.0001391299992974382,1.0330000804970041e-05
841, 0.00010323999958927743,1.0200001270277426e-05
842, 0.00010494000161997974,1.0089999705087394e-05
843, 0.00010123999891220592,8.439998055109754e-06
844, 0.0001011300009849947,7.200000254670158e-06
845, 0.0001257799995073583,1.0699997801566496e-05
846, 0.00014575000022887252,1.1300002370262519e-05
847, 0.00014367100084200501,1.0668998584151268e-05
848, 0.0001477999976486899,9.471001249039546e-06
849, 0.00014768999972147867,9.979998139897361e-06
850, 0.00014246000137063675,9.999999747378752e-06
851, 0.0001457599973946344,1.0119998478330672e-05
852, 0.00014921999900252558,9.850002243183553e-06
853, 0.0001490600006945897,1.038000118569471e-05
854, 0.00014826900223852135,1.0259998816763982e-05
855, 0.00014628999997512437,1.0769999789772555e-05
856, 0.00015010000061010942,9.560000762576237e-06
857, 0.00014584999735234305,1.0179999662796035e-05
858, 0.00015281100058928132,1.120999877457507e-05
859, 0.00014600999929825775,1.1340001947246492e-05
860, 0.00013893000141251832,1.1029998859157786e-05
861, 0.00014258999726735055,1.0299998393747956e-05
862, 0.0001470200004405342,1.0830000974237919e-05
863, 0.00014805000319029205,1.1140000424347818e-05
864, 0.00015204000010271557,9.830000635702163e-06
865, 0.00016277999748126604,9.7699994512368e-06
866, 0.0001462500003981404,1.0239997209282592e-05
867, 0.00014921999900252558,1.0460000339662656e-05
868, 0.0001552499998069834,1.0460000339662656e-05
869, 0.00016229999891947955,1.1119998816866428e-05
870, 0.00016325000251526944,1.0889998520724475e-05
871, 0.00015732999963802285,1.1399999493733048e-05
872, 0.00015731999883428216,1.001099735731259e-05
873, 0.00015671000073780306,1.0959996870951727e-05
874, 0.00016233999849646352,1.0939998901449144e-05
875, 0.00015072000314830802,1.1280000762781128e-05
876, 0.000132310000481084,1.0719999409047887e-05
877, 0.00014016000204719603,1.028999759000726e-05
878, 0.00014002000170876272,1.1070002074120566e-05
879, 0.00015431100109708495,8.920000254875049e-06
880, 0.0001703100024315063,1.1280000762781128e-05
881, 0.00016182000035769306,1.12490015453659e-05
882, 0.00011063000056310557,1.078000059351325e-05
883, 0.00013517999832401983,8.130002242978662e-06
884, 0.00014399999781744555,1.1520001862663776e-05
885, 0.0001524600011180155,1.1529999028425664e-05
886, 0.00013210999895818532,1.1439999070717022e-05
887, 0.00015442000221810304,1.1379997886251658e-05
888, 0.00016360000154236332,1.0859999747481197e-05
889, 0.0001569499981997069,1.0389998351456597e-05
890, 0.0001150700009020511,8.179998985724524e-06
891, 0.00020009999934700318,1.1590000212891027e-05
892, 0.00020181000218144618,1.1109998013125733e-05
893, 0.0002168909995816648,1.1529999028425664e-05
894, 0.00020375000167405233,1.1500000255182385e-05
895, 0.0002046999979938846,1.207999957841821e-05
896, 0.00020082000264665112,9.649997082306072e-06
897, 0.0002008499977819156,1.0159998055314645e-05
898, 0.00020561000201269053,1.0140000085812062e-05
899, 0.0001617599991732277,1.0629999451339245e-05
900, 0.0001533699978608638,9.48000160860829e-06
901, 0.000141348999022739,1.0209998436039314e-05
902, 0.00011454999912530184,1.0939998901449144e-05
903, 0.00011868999717989936,1.1080002877861261e-05
904, 0.00016396900173276663,1.0429001122247428e-05
905, 0.00016926000171224587,1.022900323732756e-05
906, 0.00016930999845499173,1.125000198953785e-05
907, 0.00016691999917384237,1.2249998690094799e-05
908, 0.00016606999997748062,1.0560001101111993e-05
909, 0.00014296000153990462,1.0150000889552757e-05
